Org Name,EIN,Current FY Start,Current FY End,Ruling Year,Form Year,Form Type,Address Line 1,Address Line 2,City,State,County,Zip,Org Phone Number,Web Address,IRS Subsection,Subject Area 1,Subject Area 2,Subject Area 3,NTEE Code,NAICS Code,SIC Code1,SIC Code2,Audit Required?,Has filed 990T?,Paid Preparer Firm Name,Link to GS Profile Page,Link to most recent Form 990,Total Assets,Cash & Equivalent,Investments Securities,Net Assets,Temporarily Restricted Net Assets,Permanently Restricted Net Assets,Unrestricted Net Assets,Total Revenue,Gross Receipts,Investment Income,Total Contributions,Government Grants,Special Events,Sales,Program Services Revenue,Total Liabilities,Loans and Notes,Tax-Exempt Bond Liabilities,Total Expenses,Total Program Expenses,Total Administrative Expenses,Total Fundraising Expenses,Accounting Fees,Advertising Expenses,Information Technology Expenses,Insurance Expenses,Interest Expenses,Investment Management Fees,Legal Fees,Pension Plan Contributions   Employee Benefits,Printing and Publications,Professional Fundraising Expenses,Principal Officer,Org Leader,Primary Contact Name,Primary Contact Title,Primary Contact Email,Number of Employees
1 Goal,27-2837032,,,2011,,,21 Nottingham Ct,,Columbia,SC,Richland,29209,,,501(c)(3) Public Charity,Basketball,,,N62 (Basketball),713990,7911,7993,,,,http://www.guidestar.org/profile/27-2837032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Agape Fellowship of San Marcos,27-2878933,,,2014,,,900 Barbara Dr,,San Marcos,TX,Hays,78666,,,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/27-2878933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Men of Lorain County,27-3001810,,,2011,,,PO Box 3002,,Lorain,OH,Lorain,44052,,,501(c)(3) Public Charity,Youth organizing,,,O50 (Youth Development Programs),813410,8641,8699,,,,http://www.guidestar.org/profile/27-3001810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000 Hills Ranch Church,27-3002477,,,2014,,,900 LAKEVIEW DR,,WOODWARD,OK,Woodward,73801,,,501(c)(3) Public Charity,Protestantism,,,X21 (Protestant),813110,8661,,,,,http://www.guidestar.org/profile/27-3002477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031 Consortium,27-3122607,,,2016,,,9655 Perkins Roadsuite C-1031  Baton Rouge La 70810-1533,,Baton Rouge,LA,East Baton Rouge,70810,,,501(c)(3) Public Charity,Clubs,,,"N50 (Recreational, Pleasure, or Social Club)",713990,7911,7993,,,,http://www.guidestar.org/profile/27-3122607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-On-1 Art Inc,27-3189243,,,2011,,,15 N Chenevert St Ste 100,,Houston,TX,Harris,77002,,,501(c)(3) Public Charity,Arts education,,,A25 (Arts Education/Schools),611610,7911,8299,,,,http://www.guidestar.org/profile/27-3189243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Life Foundation,27-3414165,,,2010,,,1415 Pullen Rd Apt C,,Tallahassee,FL,Leon,32303,,,501(c)(3) Public Charity,Employment,,,J20 (Employment Procurement Assistance and Job Training),624310,8331,,,,,http://www.guidestar.org/profile/27-3414165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Southwest Florida Inc,27-3591602,,,2014,,,PO BOX 2065,,FORT MYERS,FL,Lee,33902,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/27-3591602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Women in Gold,27-3655708,,,2013,,,404 Rusty Rd,,Warner Robins,GA,Houston,31088,,,501(c)(3) Public Charity,Education,,,"B82 (Scholarships, Student Financial Aid, Awards)",813410,8641,8699,,,,http://www.guidestar.org/profile/27-3655708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Legacy Academy Charter School,27-3713061,,,2014,,,115 Davis Station Rd,,Cream Ridge,NJ,Monmouth,08514,,,501(c)(3) Public Charity,Charter school education,,,B29 (Charter Schools),611110,8211,,,,,http://www.guidestar.org/profile/27-3713061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 $ WISER CONSUMER EDUCATION INC,27-3842735,11/1/2017,10/31/2018,2012,2017,990EZ,PO Box 191,,Krum,TX,Denton,76249,(972) 292-7279,www.1dollarwiser.com,501(c)(3) Public Charity,Education,Consumer protection,Financial counseling,B99 (Education N.E.C.),611,,,,N,,http://www.guidestar.org/profile/27-3842735,http://www.guidestar.org/FinDocuments/2016/273/842/2016-273842735-0f23e759-Z.pdf,"$127,901 ","$1,460 ",,"$129,401 ",,,,"$16,825 ","$16,825 ",$0 ,"$1,354 ",,$0 ,$0 ,"$15,472 ","($1,500)",,,"$15,711 ",,,,,,,,,,,,$182 ,,,Elizabeth Hubbard ,Elizabeth Hubbard ,Executive Director,ehubbard@1dollarwiser.com,
100 Urban Entrepreneurs Inc,27-3864929,1/1/2011,12/31/2011,2011,2011,990,3 Harbor Rd,,Cold Spring Harbor,NY,Suffolk,11724,877-968-1003,WWW.100URBANENTREPRENEURS.ORG,501(c)(3) Public Charity,Economic development,,,S30 (Economic Development),813410,8641,8699,,,RICHARD A MILLS CPA PC,http://www.guidestar.org/profile/27-3864929,http://www.guidestar.org/FinDocuments/2011/273/864/2011-273864929-08cb5111-9.pdf,"$343,027 ","$3,983 ",,"($449,750)",,,,"$127,080 ","$127,080 ",$80 ,"$127,000 ",,,,,"$792,777 ",$0 ,,"$935,244 ","$349,959 ","$317,756 ","$267,529 ","$17,500 ","$146,100 ","$12,807 ","$3,353 ","$16,650 ",,"$3,737 ",,,,PHILIP RUGILE,,,,,4
08 Church Inc,27-3924877,,,2011,,,501 Belmont Ave Spc 24,,Bakersfield,CA,Kern,93308,,,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/27-3924877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Step 2 Hope,27-3949762,,,2011,,,3600 Estacado Ln,,Plano,TX,Collin,75025,,,501(c)(3) Public Charity,Basic and emergency aid,,,"P60 (Emergency Assistance (Food, Clothing, Cash))",624230,8322,,,,,http://www.guidestar.org/profile/27-3949762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 New Heart,27-4027562,1/1/2017,12/31/2017,2012,2017,990EZ,949 Snyder Rd,,Mount Joy,PA,Lancaster,17552,717-430-3423,N/A,501(c)(3) Public Charity,Heart and circulatory system diseases,,,G43 (Heart and Circulatory System),813212,8399,,,,Ritchey Ritchey & Koontz,http://www.guidestar.org/profile/27-4027562,http://www.guidestar.org/FinDocuments/2017/274/027/2017-274027562-0fb1acc0-Z.pdf,"$167,903 ","$2,581 ",,"$167,903 ",,,,"$62,855 ","$62,855 ",$0 ,"$62,855 ",,$0 ,$0 ,$0 ,,,,"$66,534 ",,,,,,,,,,,,$954 ,,,,,,,
1 For 1 Opportunity Network,27-4086530,1/1/2011,12/31/2011,2013,2011,990,2110 E 63rd St,,Long Beach,CA,Los Angeles,90805,562-522-1109,,501(c)(3) Public Charity,Adult and child mentoring,,,"O30 (Adult, Child Matching Programs)",624110,8322,,N,,,http://www.guidestar.org/profile/27-4086530,http://www.guidestar.org/FinDocuments/2011/274/086/2011-274086530-08dd4f05-9.pdf,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,$0 ,$0 ,$0 ,"$1,913 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,$0 ,Andre Williams,,,,,
1 Life Fully Lived,27-4590344,11/1/2018,10/31/2019,2011,2018,990,PO Box 1712,,Portola,CA,Plumas,96122,530-932-4336,1lifefullylived.org,501(c)(3) Public Charity,Clubs,,,"N50 (Recreational, Pleasure, or Social Club)",713990,7911,7993,N,N,Denise M Tebbs CPA,http://www.guidestar.org/profile/27-4590344,http://www.guidestar.org/FinDocuments/2018/274/590/2018-274590344-113a53ed-9.pdf,"$72,303 ","$71,719 ",$0 ,"$53,928 ",,,"$53,928 ","$359,028 ","$433,443 ",$0 ,"$239,504 ",,"($30,573)",$0 ,"$150,097 ","$18,375 ",$0 ,,"$315,257 ","$256,262 ","$36,069 ","$22,926 ","$1,900 ","$7,986 ",$0 ,"$2,835 ","$1,598 ",$0 ,$257 ,$0 ,,$0 ,Tim Rhode,,,,,0
"1 PURPOSE, INC",27-4700530,,,2015,,,160 Revolutionary Dr,,Hampton,GA,Henry,30228,(404) 906-2194,www.1-purpose.org,501(c)(3) Public Charity,Community and economic development,Youth development,Shelter and residential care,L12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/27-4700530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 of Us,27-4754653,1/1/2017,12/31/2017,2011,2017,990,8024 Glenwood Ave Ste 200,,Raleigh,NC,Wake,27612,(919) 582-9698,www.1ofus.org,501(c)(3) Public Charity,Health,,,E12 (Fund Raising and/or Fund Distribution),813219,8399,,N,,PT CPAs PLLC,http://www.guidestar.org/profile/27-4754653,http://www.guidestar.org/FinDocuments/2017/274/754/2017-274754653-0fdee0f6-9.pdf,"$192,299 ","$191,067 ",,"$192,299 ",,,"$192,299 ","$169,205 ","$287,350 ",$5 ,"$75,471 ",,"$92,813 ",$916 ,,$0 ,$0 ,,"$180,639 ","$131,993 ","$15,040 ","$33,606 ",,,"$2,324 ","$1,860 ",,,,,,,Stephanie Beguelin,Stephanie Beguelin ,Carla Turchetti ,Operations Manager,carla@1ofus.org,0
100 Men in Black Male Chorus Inc,27-5553506,7/1/2013,6/30/2014,2015,2013,990,1 Carylynn Ct,,Durham,NC,Durham,27703,,www.100mib.org,501(c)(3) Public Charity,Vocal music,,,A6B (Singing Choral),711130,7929,,,,"Fryar Management Group, LLC",http://www.guidestar.org/profile/27-5553506,http://www.guidestar.org/FinDocuments/2014/275/553/2014-275553506-0c98156d-9.pdf,"$8,541 ","$8,541 ",,"$8,541 ",,,"$8,541 ","$62,992 ","$62,992 ",,"$16,692 ",,,,"$46,300 ",$0 ,$0 ,,"$59,056 ","$59,056 ",$0 ,$0 ,,"$2,792 ",,,,,,,,,Marlon West,,,,,0
100 Black Men of Upstate South Carolina Inc,30-0264412,1/1/2018,12/31/2018,2014,2018,990EZ,PO Box 16705,,Greenville,SC,Greenville,29606,864-423-8034,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,N,COLEMANS TAX SERVICE,http://www.guidestar.org/profile/30-0264412,http://www.guidestar.org/FinDocuments/2018/300/264/2018-300264412-10f0197a-Z.pdf,"$20,120 ","$20,120 ",,"$20,120 ",,,,"$10,519 ","$10,519 ",,"$8,653 ",,$0 ,$0 ,,,,,"$14,180 ",,,,,,,,,,,,,,,,,,,
1 Goal Consultants,30-0426352,,,2012,,,5108 S McCoy St,,Independence,MO,Jackson,64055,,,501(c)(3) Public Charity,International development,,,"Q30 (International Development, Relief Services)",813311,8399,,,,,http://www.guidestar.org/profile/30-0426352,http://www.guidestar.org/FinDocuments/2008/300/426/2008-300426352-0922be53-EA.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Greater Youngstown Warren,30-0449699,,,2008,,,4046 Saint Andrews Ct,,Canfield,OH,Mahoning,44406,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/30-0449699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036 Holy Rosary Court,30-0481116,,,1941,,,320 S School St,,Mount Prospect,IL,Cook,60056,,,501(c)(8) (Fraternal Beneficiary Societies),Public safety,,,"I03 (Professional Societies, Associations)",813920,8621,,,,,http://www.guidestar.org/profile/30-0481116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Catholic Men and Women,30-0511830,,,2009,,,270 Wood Loop St,,Houston,TX,Harris,77015,,,501(c)(3) Public Charity,Catholicism,,,X22 (Roman Catholic),813110,8661,,,,,http://www.guidestar.org/profile/30-0511830,http://www.guidestar.org/FinDocuments/2009/300/511/2009-300511830-05d1e565-9.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Central Virginia Incorporated,30-0598112,1/1/2019,12/31/2019,2010,2019,990EZ,PO Box 8226,,Charlottesville,VA,Charlottesville City,22906,434-242-3427,N/A,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,Tax Ladies LLC,http://www.guidestar.org/profile/30-0598112,,"$17,127 ","$17,127 ",,"$17,127 ",,,,"$52,657 ","$68,621 ",$0 ,"$27,970 ",,"$24,687 ",$0 ,$0 ,,,,"$60,557 ",,,,,,,,,,,,$248 ,,,,,,,
100 Academy Foundation,30-0659513,,,2011,,,9850 S Maryland Pkwy # A5372,,Las Vegas,NV,Clark,89183,,,501(c)(3) Public Charity,Education,,,B12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/30-0659513,http://www.guidestar.org/FinDocuments/2015/300/659/2015-300659513-0d3d623d-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 West Corsicana Artist and Writer Residency,30-1001605,,,2019,,,100 W 3rd Ave,,Corsicana,TX,Navarro,75110,,,501(c)(3) Public Charity,Education,,,B99 (Education N.E.C.),611,,,,,,http://www.guidestar.org/profile/30-1001605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Hope Foundation Inc,30-1170044,,,2019,,,3451 N Andrews Ave,,Oakland Park,FL,Broward,33309,,,501(c)(3) Public Charity,Human services,,,P20 (Human Service Organizations),624190,8322,,,,,http://www.guidestar.org/profile/30-1170044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0202 Trupartner,31-0239312,1/1/2018,12/31/2018,1969,2018,990,1717 Western Ave,,Cincinnati,OH,Hamilton,45214,513-241-2050,HTTP://WWW.TRUPARTNERCU.ORG,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,WHITMER & COMPANY CPAS LLP,http://www.guidestar.org/profile/31-0239312,http://www.guidestar.org/FinDocuments/2018/310/239/2018-310239312-17112340-9O.pdf,"$151,115,032 ","$56,419,123 ",,"$149,925,480 ",,,,"$7,228,414 ","$7,228,414 ","$1,147,288 ",,,,,"$4,436,830 ","$1,189,552 ",$0 ,,"$6,829,429 ",,,,"$45,500 ","$154,620 ",,,"$664,441 ",,"$228,478 ","$439,649 ",,,KATHY HAAS,,,,,46
0003 Postal Family,31-0240910,1/1/2018,12/31/2018,1969,2018,990,1243 W 8TH ST,,CINCINNATI,OH,Hamilton,45203,513-381-8600,WWW.URMYCU.COM,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,,GBQ PARTNERS LLC,http://www.guidestar.org/profile/31-0240910,http://www.guidestar.org/FinDocuments/2018/310/240/2018-310240910-1130e959-9O.pdf,"$59,119,229 ","$2,984,621 ","$23,696,541 ","$8,538,684 ",,,,"$2,443,053 ","$2,443,053 ","$622,508 ",,,,,"$1,820,545 ","$50,580,545 ",$0 ,,"$2,138,141 ",,,,"$36,486 ","$50,852 ",,"$35,912 ","$120,023 ",,"$3,943 ","$57,881 ",,,RUDY RATTMAN,,,,,14
0005 Wright-Patt Credit Union,31-0278870,1/1/2018,12/31/2018,1969,2018,990,3560 Pentagon Blvd,,Beavercreek,OH,Greene,45431,937-912-7000,WWW.WPCU.COOP,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Financial services,,,W60 (Financial Institutions/Services (Non-Government Related)),522,,,N,Y,BKD LLP,http://www.guidestar.org/profile/31-0278870,http://www.guidestar.org/FinDocuments/2018/310/278/2018-310278870-17115927-9O.pdf,"$4,428,100,680 ","$585,231,204 ","$276,528,545 ","$498,337,537 ",,,,"$251,057,600 ","$259,505,705 ",$0 ,$0 ,,$0 ,$0 ,"$237,437,652 ","$3,929,763,143 ","$86,188,225 ",$0 ,"$194,917,756 ",,,,"$727,200 ","$2,740,114 ","$2,857,664 ","$471,385 ","$35,302,439 ","$204,334 ","$205,015 ","$3,279,465 ",,$0 ,DOUGLAS A FECHER,,,,,1093
0220 Abbey Credit Union Inc,31-0329725,1/1/2018,12/31/2018,1969,2018,990,800 Falls Creek Dr,,Vandalia,OH,Montgomery,45377,937-898-7800,,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,,http://www.guidestar.org/profile/31-0329725,http://www.guidestar.org/FinDocuments/2018/310/329/2018-310329725-1069e071-9O.pdf,"$96,869,004 ","$21,890,659 ","$893,666 ","$7,442,317 ",,,,"$4,507,451 ","$4,507,451 ","$497,350 ",,,,,"$4,010,101 ","$89,426,687 ",$0 ,,"$4,251,086 ",,,,"$33,071 ","$193,349 ",,"$15,525 ",,,,"$32,522 ",,,,,,,,
0197 Universal 1 Credit Union Inc,31-0387145,1/1/2018,12/31/2018,1969,2018,990,1 River Park Dr,,Dayton,OH,Montgomery,45409,937-225-6800,WWW.UNIVERSAL1CU.ORG,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,RSM US LLP,http://www.guidestar.org/profile/31-0387145,http://www.guidestar.org/FinDocuments/2018/310/387/2018-310387145-110e8977-9O.pdf,"$416,141,862 ","$18,025,550 ","$35,220,613 ","$34,978,038 ",,,,"$21,366,208 ","$21,493,602 ","$1,056,567 ",,,,,"$20,138,995 ","$381,163,824 ",$0 ,,"$20,528,883 ",,,,"$199,099 ","$254,944 ","$2,141,487 ","$84,393 ",$10 ,"$103,436 ","$172,980 ","$466,496 ",,,LOREN A RUSH,,,,,131
0022 Homeland Credit Union Inc,31-0395830,1/1/2018,12/31/2018,1969,2018,990,310 Caldwell St,,Chillicothe,OH,Ross,45601,740-772-8911,WWW.HOMELANDCU.COM,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,GBQ PARTNERS LLC,http://www.guidestar.org/profile/31-0395830,http://www.guidestar.org/FinDocuments/2018/310/395/2018-310395830-17075026-9O.pdf,"$411,760,399 ","$21,126,371 ","$227,197,212 ","$70,025,007 ",,,,"$15,574,565 ","$15,574,565 ","$5,144,180 ",,,,,"$10,430,385 ","$341,735,392 ",$0 ,,"$11,807,653 ",,,,"$83,300 ","$196,429 ",,"$46,333 ","$2,995,691 ",,"$1,278 ","$279,180 ",,,SHAYNE POE,,,,,91
0053 Ih Credit Union,31-0502711,1/1/2018,12/31/2018,1969,2018,990,5000 Urbana Rd,,Springfield,OH,Clark,45502,937-390-1800,WWW.IHCREDITUNION.COM,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Financial services,,,W60 (Financial Institutions/Services (Non-Government Related)),522,,,N,Y,GBQ PARTNERS LLC,http://www.guidestar.org/profile/31-0502711,http://www.guidestar.org/FinDocuments/2018/310/502/2018-310502711-17058100-9O.pdf,"$296,147,727 ","$6,756,790 ","$91,316,462 ","$49,480,776 ",,,,"$15,242,399 ","$15,242,399 ","$2,273,855 ",,,,,"$12,673,210 ","$246,666,951 ","$55,557,204 ",,"$14,030,586 ",,,,,"$318,980 ",,"$71,418 ","$1,918,457 ",,,,,,ROBB WHITE,,,,,69
0632 Whitewater Community Credit Union Inc,31-0597307,1/1/2019,12/31/2019,1969,2019,990,1157 Harrison Ave,,Harrison,OH,Hamilton,45030,513-202-1306,http://www.whitewaterccu.org,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,,Stoodt's Accounting & Auditing Services,http://www.guidestar.org/profile/31-0597307,http://www.guidestar.org/FinDocuments/2018/310/597/2018-310597307-17112014-9O.pdf,"$8,239,777 ","$482,770 ","$1,123,000 ","$750,535 ",,,,"$570,101 ","$570,101 ","$41,064 ",$0 ,,,,"$519,876 ","$7,489,242 ",$0 ,$0 ,"$538,446 ",$0 ,$0 ,$0 ,"$7,875 ","$11,284 ","$26,674 ","$9,106 ","$29,898 ",$0 ,$0 ,$0 ,,$0 ,Tom Pack,,,,,5
0827 Daymet Credit Union,31-0616172,1/1/2018,12/31/2018,1969,2018,990,PO BOX 13087,,DAYTON,OH,Montgomery,45413,937-236-2562,WWW.DAYMETCU.COM,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,GBQ PARTNERS LLC,http://www.guidestar.org/profile/31-0616172,http://www.guidestar.org/FinDocuments/2018/310/616/2018-310616172-17102697-9O.pdf,"$92,577,243 ","$1,720,553 ","$10,679,794 ","$8,954,330 ",,,,"$5,269,266 ","$5,299,307 ","$341,116 ",,,,,"$4,934,107 ","$83,622,913 ","$3,001,438 ",,"$5,228,742 ",,,,"$34,125 ","$77,872 ",,"$57,821 ","$577,360 ",,"$8,189 ","$2,247 ",,,STEVEN SHORE,,,,,27
0859 Atrium Credit Union Inc,31-0622088,1/1/2019,12/31/2019,1969,2019,990,6051 Market Ave,,Middletown,OH,Warren,45005,513-420-5179,www.atrium4u.org,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,Y,Schmidt & Associates,http://www.guidestar.org/profile/31-0622088,http://www.guidestar.org/FinDocuments/2018/310/622/2018-310622088-10c73447-9O.pdf,"$8,869,550 ","$708,627 ",$0 ,"$1,151,582 ",,,,"$475,230 ","$475,230 ","$97,186 ",$0 ,,,,"$378,044 ","$7,717,968 ",$0 ,$0 ,"$445,751 ","$360,101 ","$85,650 ",$0 ,"$9,540 ","$1,258 ","$36,217 ","$8,756 ","$8,745 ",$0 ,"$2,404 ","$3,753 ",,$0 ,Cindy Cottongim,,,,,8
1024 Montgomery County Credit Union Inc,31-0685324,1/1/2015,12/31/2015,1969,2015,990,409 E Monument Ave Ste 105,,Dayton,OH,Montgomery,45402,937-224-4050,WWW.MCCUINC.COM,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Public administration,,,W20 (Government and Public Administration),813410,8641,8699,N,,WESTON & COMPANY CPAS LLC,http://www.guidestar.org/profile/31-0685324,http://www.guidestar.org/FinDocuments/2016/310/685/2016-310685324-0d4464e5-9O.pdf,"$26,502,980 ","$17,895,543 ",,"$1,902,556 ",,,,"$903,539 ","$903,539 ","$150,698 ",,,,,"$752,841 ","$24,600,424 ",$0 ,,"$1,442,872 ",$0 ,$0 ,$0 ,"$48,305 ","$25,011 ",,,,,"$18,591 ","$2,340 ",,,CHRISTINE LESLIE,,,,,8
1030 Edison Credit Union Inc,31-0707082,1/1/2018,12/31/2018,1969,2018,990,420 York St,,Springfield,OH,Clark,45505,937-325-3582,www.edisoncu.net,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Credit unions,,,W61 (Credit Unions),522130,6061,6062,N,,Stoodt's Accounting & Auditing Services,http://www.guidestar.org/profile/31-0707082,http://www.guidestar.org/FinDocuments/2018/310/707/2018-310707082-10a5df18-9O.pdf,"$4,144,781 ","$494,863 ","$1,098,000 ","$485,285 ",,,,"$254,246 ","$254,246 ","$23,547 ",$0 ,,,,"$230,699 ","$3,659,496 ",$0 ,$0 ,"$268,853 ",$0 ,$0 ,$0 ,"$21,671 ","$2,191 ","$10,612 ","$7,463 ",$0 ,$0 ,$668 ,"$2,116 ",,$0 ,Herbert Bushu,,,,,4
1002 Foundation,31-1518488,1/1/2018,12/31/2018,1997,2018,990PF,1201 Edgecliff Pl Apt 1122,,Cincinnati,OH,Hamilton,45206,513-661-3100,,501(c)(3) Private Nonoperating Foundation,Foundations,,,T22 (Private Independent Foundations),813211,6732,,,,,http://www.guidestar.org/profile/31-1518488,http://www.guidestar.org/FinDocuments/2017/311/518/2017-311518488-0f3c58e2-F.pdf,"$370,109 ","$30,646 ","$339,463 ","$370,109 ",,,,"$103,414 ","$117,013 ","$102,357 ","$30,700 ",,,,,,,,"$33,671 ",,,,$975 ,,,,,,,,,,,,,,,
100 Black Men of Cleveland Incorporated,31-1535842,,,1999,,,27801 EUCLID AVE STE 410,,EUCLID,OH,Cuyahoga,44132,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/31-1535842,http://www.guidestar.org/FinDocuments/2009/311/535/2009-311535842-06729f70-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0987 S C F E Credit Union Inc,31-1571512,1/1/2018,12/31/2018,1969,2018,990,PO Box 1188,,Portsmouth,OH,Scioto,45662,740-353-1628,,501(c)(14) (Credit Unions and Other Mutual Financial Organizations),Financial services,,,W60 (Financial Institutions/Services (Non-Government Related)),522,,,N,,,http://www.guidestar.org/profile/31-1571512,http://www.guidestar.org/FinDocuments/2018/311/571/2018-311571512-10ea04e0-9O.pdf,"$997,933 ","$315,446 ",,"$995,583 ",,,,"$61,921 ","$61,921 ","$1,950 ",,,,,"$59,971 ","$2,350 ",$0 ,,"$50,926 ",,,,"$1,656 ",,,"$2,100 ",,,,,,,Robert Ridenour,,,,,2
100 Black Women of Carson,31-1607371,,,1998,,,603 E University Dr # 337,,Carson,CA,Los Angeles,90746,,,501(c)(3) Public Charity,Interfaith,,,X90 (Interfaith Issues),813110,8661,,,,,http://www.guidestar.org/profile/31-1607371,http://www.guidestar.org/FinDocuments/2012/311/607/2012-311607371-092cfe00-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Times Foundation,31-1611064,,,1998,,,49 E 4th St Ste 521,,Cincinnati,OH,Hamilton,45202,,,501(c)(3) Private Nonoperating Foundation,Foundations,,,T20 (Private Grantmaking Foundations),813211,6732,,,,,http://www.guidestar.org/profile/31-1611064,http://www.guidestar.org/FinDocuments/2007/311/611/2007-311611064-03fa8b47-F.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10,000 Friends of Pennsylvania",31-1621197,1/1/2018,12/31/2018,1999,2018,990,240 N 3rd St Ste 407,,Harrisburg,PA,Dauphin,17101,(717) 72346070,http://10000friends.org,501(c)(3) Public Charity,Public affairs,Community improvement,Environment,"S20 (Community, Neighborhood Development, Improvement)",813410,8641,8699,N,,WALZ GROUP,http://www.guidestar.org/profile/31-1621197,http://www.guidestar.org/FinDocuments/2018/311/621/2018-311621197-17061996-9.pdf,"$218,019 ","$172,910 ",,"$46,510 ",,,,"$443,203 ","$443,203 ",$107 ,"$382,540 ",,,,"$56,050 ","$171,509 ",$0 ,,"$412,542 ","$371,382 ","$25,256 ","$15,904 ","$19,567 ",,,"$4,232 ",,,,"$8,223 ",,,STACIE REIDENBAUGH,Ms. Stacie Reidenbaugh ,Ms. Stacie Reidenbaugh ,President and CEO,sreidenbaugh@10000friends.org,3
10000 Friends Advocates of Pennsylvania,31-1621198,,,2013,,,240 N 3rd St Ste 407,,Harrisburg,PA,Dauphin,17101,,,501(c)(4) (Civic Leagues and Social Welfare Organizations),Environment,,,C01 (Alliance/Advocacy Organizations),813319,8399,8641,,,,http://www.guidestar.org/profile/31-1621198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
